  4.098468625496347E-026  9.325665626438916E-043  9.999999939225290E-009
  4.131724028341841E-026  9.452122134616221E-043  1.002697412805645E-008
  4.165249269002255E-026  9.580293399584183E-043  1.005402107757436E-008
  4.199046536969826E-026  9.710202673533575E-043  1.008114098404507E-008
  4.233118039502560E-026  9.841873523956069E-043  1.010833404426406E-008
  4.267466001768377E-026  9.975329837919729E-043  1.013560045555761E-008
  4.302092666990457E-026  1.011059582640251E-042  1.016294041578430E-008
  4.337000296593726E-026  1.024769602868448E-042  1.019035412333643E-008
  4.372191170352529E-026  1.038665531679963E-042  1.021784177714141E-008
  4.407667586539557E-026  1.052749890004799E-042  1.024540357666327E-008
  4.443431862075928E-026  1.067025232956901E-042  1.027303972190406E-008
  4.479486332682485E-026  1.081494150297692E-042  1.030075041340533E-008
  4.515833353032359E-026  1.096159266905892E-042  1.032853585224958E-008
  4.552475296904756E-026  1.111023243253717E-042  1.035639624006170E-008
  4.589414557339967E-026  1.126088775889519E-042  1.038433177901045E-008
  4.626653546795652E-026  1.141358597926985E-042  1.041234267180993E-008
  4.664194697304432E-026  1.156835479540970E-042  1.044042912172104E-008
  4.702040460632653E-026  1.172522228470035E-042  1.046859133255295E-008
  4.740193308440585E-026  1.188421690525828E-042  1.049682950866462E-008
  4.778655732443805E-026  1.204536750109351E-042  1.052514385496622E-008
  4.817430244575909E-026  1.220870330734226E-042  1.055353457692066E-008
  4.856519377152603E-026  1.237425395557076E-042  1.058200188054507E-008
  4.895925683037065E-026  1.254204947915078E-042  1.061054597241230E-008
  4.935651735806662E-026  1.271212031870823E-042  1.063916705965240E-008
  4.975700129921047E-026  1.288449732764538E-042  1.066786534995414E-008
  5.016073480891588E-026  1.305921177773831E-042  1.069664105156653E-008
  5.056774425452181E-026  1.323629536480996E-042  1.072549437330029E-008
  5.097805621731466E-026  1.341578021448031E-042  1.075442552452941E-008
  5.139169749426393E-026  1.359769888799434E-042  1.078343471519265E-008
  5.180869509977298E-026  1.378208438812929E-042  1.081252215579503E-008
  5.222907626744232E-026  1.396897016518167E-042  1.084168805740944E-008
  5.265286845184922E-026  1.415839012303580E-042  1.087093263167808E-008
  5.308009933033983E-026  1.435037862531440E-042  1.090025609081406E-008
  5.351079680483756E-026  1.454497050161273E-042  1.092965864760291E-008
  5.394498900366472E-026  1.474220105381709E-042  1.095914051540414E-008
  5.438270428337984E-026  1.494210606250925E-042  1.098870190815277E-008
  5.482397123062949E-026  1.514472179345749E-042  1.101834304036090E-008
  5.526881866401537E-026  1.535008500419581E-042  1.104806412711925E-008
  5.571727563597617E-026  1.555823295069221E-042  1.107786538409873E-008
  5.616937143468525E-026  1.576920339410760E-042  1.110774702755202E-008
  5.662513558596326E-026  1.598303460764619E-042  1.113770927431511E-008
  5.708459785520632E-026  1.619976538349877E-042  1.116775234180888E-008
  5.754778824933023E-026  1.641943503988030E-042  1.119787644804072E-008
  5.801473701872991E-026  1.664208342816271E-042  1.122808181160603E-008
  5.848547465925531E-026  1.686775094010464E-042  1.125836865168990E-008
  5.896003191420264E-026  1.709647851517903E-042  1.128873718806861E-008
  5.943843977632283E-026  1.732830764800022E-042  1.131918764111130E-008
  5.992072948984483E-026  1.756328039585169E-042  1.134972023178153E-008
  6.040693255251665E-026  1.780143938631575E-042  1.138033518163888E-008
  6.089708071766251E-026  1.804282782500707E-042  1.141103271284058E-008
  6.139120599625607E-026  1.828748950341059E-042  1.144181304814312E-008
  6.188934065901174E-026  1.853546880682612E-042  1.147267641090383E-008
  6.239151723849164E-026  1.878681072242037E-042  1.150362302508256E-008
  6.289776853123068E-026  1.904156084738840E-042  1.153465311524325E-008
  6.340812759987809E-026  1.929976539722550E-042  1.156576690655559E-008
  6.392262777535702E-026  1.956147121411167E-042  1.159696462479665E-008
  6.444130265904106E-026  1.982672577540906E-042  1.162824649635252E-008
  6.496418612494915E-026  2.009557720227549E-042  1.165961274821994E-008
  6.549131232195725E-026  2.036807426839404E-042  1.169106360800794E-008
  6.602271567602903E-026  2.064426640882148E-042  1.172259930393955E-008
  6.655843089246412E-026  2.092420372895662E-042  1.175422006485337E-008
  6.709849295816428E-026  2.120793701362989E-042  1.178592612020530E-008
  6.764293714391905E-026  2.149551773631683E-042  1.181771770007016E-008
  6.819179900670839E-026  2.178699806847579E-042  1.184959503514340E-008
  6.874511439202561E-026  2.208243088901294E-042  1.188155835674273E-008
